time,alt_ft,airspeed_kt,heading_deg
22:46:52,0.0,-0.2969402886809182,6.900673695907265
22:46:53,234.681460904931,-0.29661567167763,6.900679471594201
22:46:55,234.6864383210297,-0.29627885268932,6.900607082642265
22:46:56,234.6911220276289,-0.2959472634555071,6.901596296162985
22:46:58,234.6971998524012,-0.2953462046073524,6.901610458211765
22:47:00,234.7020525673915,-0.2948005490524973,6.901623975843274
22:47:01,234.7053892528383,-0.2942809631724166,6.901638733866736
22:47:03,234.7083103459662,-0.2937251202977574,6.901655519156318
22:47:04,234.7102144207445,-0.2930998831406905,6.901679256531291
22:47:05,234.711064047859,-0.2923984562773376,6.900721704382701
22:47:07,234.7105955053566,-0.2916816937637934,6.900755486379675
22:47:08,234.7084956576022,-0.2905766359373517,6.900816847014827
22:47:09,234.7028501248502,-0.2889914666411278,6.901008518706671
22:47:11,234.6881090243947,-0.2859364176143384,6.901178364982345
22:47:12,234.6660426189618,-0.2831006204614296,6.902398921639281
22:47:14,234.6141646121646,-0.2774424843983965,6.90230776835515
22:47:15,234.5862161514411,-0.2753926904988034,6.901959657669584
22:47:17,234.5729988346529,-0.2743052854201874,6.900745238851976
22:47:18,234.5722289961672,-0.2738772411814208,6.900796341532016
22:47:19,234.5743041192518,-0.2735114235766615,6.901733805754198
22:47:21,234.5770351716428,-0.2732496683154801,6.90170970220976
22:47:22,234.5811827034487,-0.2728123649917839,6.900772268819591
22:47:24,234.5856825557195,-0.2725266640619898,6.900767977563944
22:47:25,234.5901473484925,-0.2722562801711627,6.901715418222588
22:47:26,234.595050872399,-0.2720569888371195,6.900679758035991
22:47:28,234.5991599769728,-0.2718547243597264,6.901691121088189
22:47:29,234.6037281764252,-0.2716560774393788,6.901689336561651
22:47:30,234.6089387611553,-0.2714830372395555,6.901707331129389
22:47:31,234.6137145877655,-0.2713143985946715,6.900671722315028
22:47:33,234.6194177621818,-0.2711482445484524,6.900752616220262
